,HBW,HTT,MMIPS,MET,MBW,MTT,RMIPS,RET,RBW,RTT,BBW,BTT,TT
1686,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
1687,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
1688,High,Low,High,High,High,Low,Medium,High,Low,High,Low,Low,Medium
1689,High,Low,High,High,High,Low,Low,Low,Low,Low,High,Low,Low
1690,High,Low,High,High,Low,High,Medium,High,Low,High,Low,High,High
1691,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1692,High,Low,High,High,Low,High,High,High,Low,Medium,Low,High,High
1693,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1694,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
1695,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
1696,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
1697,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
1698,High,Low,High,High,High,Low,Medium,High,Low,High,Low,Low,Medium
1699,High,Low,High,High,High,Low,Low,Low,Low,Low,High,Low,Low
1700,High,Low,High,High,Low,High,Medium,High,Low,High,Low,High,High
1701,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1702,High,Low,High,High,Low,High,High,High,Low,Medium,Low,High,High
1703,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1704,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
1705,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
1706,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
1707,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
1708,Low,High,High,High,Low,High,Medium,High,Low,High,Low,Low,High
1709,Low,High,High,High,Low,High,Low,Low,Low,Low,High,Low,Medium
1710,Low,High,High,High,Low,High,Medium,High,Low,High,Low,High,High
1711,Low,High,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1712,Low,High,High,High,Low,Medium,High,High,Low,Medium,Low,High,High
1713,Low,High,High,High,Low,Medium,Low,Low,Low,Medium,Low,High,Medium
1714,Low,High,High,High,Low,Medium,High,High,Low,High,Low,High,High
1715,Low,High,High,High,Low,Medium,Low,Low,High,Low,Low,High,Medium
1716,Low,High,High,High,Low,Low,High,High,Low,High,Low,High,High
1717,Low,High,High,High,Low,Low,Low,Low,High,Low,Low,High,Medium
1718,High,Low,High,High,High,Low,Medium,High,Low,High,Low,Low,Medium
1719,High,Low,High,High,High,Low,Low,Low,Low,Low,High,Low,Low
1720,High,Low,High,High,Low,High,Medium,High,Low,High,Low,High,High
1721,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1722,High,Low,High,High,Low,High,High,High,Low,Medium,Low,High,High
1723,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1724,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
1725,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
1726,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
1727,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
1728,High,Low,High,High,High,Low,Medium,High,Low,High,Low,Low,Medium
1729,High,Low,High,High,High,Low,Low,Low,Low,Low,High,Low,Low
1730,High,Low,High,High,Low,High,Medium,High,Low,High,Low,High,High
1731,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1732,High,Low,High,High,Low,High,High,High,Low,Medium,Low,High,High
1733,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1734,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
1735,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
1736,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
1737,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
1738,Low,High,High,High,Low,High,Medium,High,Low,High,Low,Low,High
1739,Low,High,High,High,Low,High,Low,Low,Low,Low,High,Low,Medium
1740,Low,High,High,High,Low,High,Medium,High,Low,High,Low,High,High
1741,Low,High,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1742,Low,High,High,High,Low,Medium,High,High,Low,Medium,Low,High,High
1743,Low,High,High,High,Low,Medium,Low,Low,Low,Medium,Low,High,Medium
1744,Low,High,High,High,Low,Medium,High,High,Low,High,Low,High,High
1745,Low,High,High,High,Low,Medium,Low,Low,High,Low,Low,High,Medium
1746,Low,High,High,High,Medium,Low,Low,Low,High,Low,Low,High,Medium
1747,High,Low,High,High,High,Low,Medium,High,Low,High,Low,Low,Medium
1748,High,Low,High,High,High,Low,Low,Low,Low,Low,High,Low,Low
1749,High,Low,High,High,Low,High,Medium,High,Low,High,Low,High,High
1750,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1751,High,Low,High,High,Low,High,High,High,Low,Medium,Low,High,High
1752,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1753,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
1754,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
1755,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
1756,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
1757,High,Low,High,High,High,Low,Medium,High,Low,High,Low,Low,Medium
1758,High,Low,High,High,High,Low,Low,Low,Low,Low,High,Low,Low
1759,High,Low,High,High,Low,High,Medium,High,Low,High,Low,High,High
1760,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1761,High,Low,High,High,Low,High,High,High,Low,Medium,Low,High,High
1762,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1763,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
1764,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
1765,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
1766,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
1767,Low,High,High,High,Low,High,Medium,High,Low,High,Low,Low,High
1768,Low,High,High,High,Low,High,Low,Low,Low,Low,High,Low,Medium
1769,Low,High,High,High,Low,High,Medium,High,Low,High,Low,High,High
1770,Low,High,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1771,Low,High,High,High,Low,Medium,High,High,Low,Medium,Low,High,High
1772,Low,High,High,High,Low,Medium,Low,Low,Low,Medium,Low,High,Medium
1773,Low,High,High,High,Medium,Low,Low,Low,High,Low,Low,High,Medium
1774,Low,High,High,High,Low,Medium,High,High,Low,High,Low,High,High
1775,Low,High,High,High,Low,Medium,Low,Low,High,Low,Low,High,Medium
1776,High,Low,High,High,Medium,Low,Medium,High,Low,High,Low,Low,Medium
1777,High,Low,High,High,Medium,Low,Low,Low,Low,Low,High,Low,Low
1778,High,Low,High,High,Low,High,Medium,High,Low,High,Low,High,High
1779,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1780,High,Low,High,High,Low,High,High,High,Low,Medium,Low,High,High
1781,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1782,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
1783,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
1784,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
1785,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
1786,Low,High,High,High,Low,High,Medium,High,Low,High,Low,Low,High
1787,Low,High,High,High,Low,High,Low,Low,Low,Low,High,Low,Medium
1788,Low,High,High,High,Low,High,Medium,High,Low,High,Low,High,High
1789,Low,High,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1790,Low,High,High,High,Low,Medium,High,High,Low,Medium,Low,High,High
1791,Low,High,High,High,Low,Medium,Low,Low,Low,Medium,Low,High,Medium
1792,Low,High,High,High,Low,Medium,High,High,Low,High,Low,High,High
1793,Low,High,High,High,Low,Medium,Low,Low,High,Low,Low,High,Medium
1794,Low,High,High,High,Low,Low,High,High,Low,High,Low,High,High
1795,Low,High,High,High,Low,Low,Low,Low,High,Low,Low,High,Medium
1796,High,Low,High,High,Medium,Low,Medium,High,Low,High,Low,Low,Medium
1797,High,Low,High,High,Medium,Low,Low,Low,Low,Low,High,Low,Low
1798,High,Low,High,High,Low,High,Medium,High,Low,High,Low,High,High
1799,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1800,High,Low,High,High,Low,High,High,High,Low,Medium,Low,High,High
1801,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1802,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
1803,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
1804,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
1805,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
1806,Low,High,High,High,Low,High,Medium,High,Low,High,Low,Low,High
1807,Low,High,High,High,Low,High,Low,Low,Low,Low,High,Low,Medium
1808,Low,High,High,High,Low,High,Medium,High,Low,High,Low,High,High
1809,Low,High,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1810,Low,High,High,High,Low,Medium,High,High,Low,Medium,Low,High,High
1811,Low,High,High,High,Low,Medium,Low,Low,Low,Medium,Low,High,Medium
1812,Low,High,High,High,Low,Medium,High,High,Low,High,Low,High,High
1813,Low,High,High,High,Low,Medium,Low,Low,High,Low,Low,High,Medium
1814,Low,High,High,High,Low,Low,High,High,Low,High,Low,High,High
1815,Low,High,High,High,Low,Low,Low,Low,High,Low,Low,High,Medium
1816,High,Low,High,High,High,Low,Medium,High,Low,High,Low,Low,Medium
1817,High,Low,High,High,High,Low,Low,Low,Low,Low,High,Low,Low
1818,High,Low,High,High,Low,High,Medium,High,Low,High,Low,High,High
1819,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1820,High,Low,High,High,Low,High,High,High,Low,Medium,Low,High,High
1821,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1822,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
1823,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
1824,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
1825,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
1826,Low,High,High,High,Low,High,Medium,High,Low,High,Low,Low,High
1827,Low,High,High,High,Low,High,Low,Low,Low,Low,High,Low,Medium
1828,Low,High,High,High,Low,Medium,Medium,High,Low,High,Low,High,High
1829,Low,High,High,High,Low,Medium,Low,Low,Low,Medium,Low,High,Medium
1830,Low,High,High,High,Low,Low,High,High,Low,Medium,Low,High,High
1831,Low,High,High,High,Low,Low,Low,Low,Low,Medium,Low,High,Medium
1832,Low,High,High,High,High,Low,High,High,Low,High,Low,High,High
1833,Low,High,High,High,High,Low,Low,Low,High,Low,Low,High,Medium
1834,Low,High,High,High,Low,Medium,High,High,Low,High,Low,High,High
1835,Low,High,High,High,Low,Medium,Low,Low,High,Low,Low,High,Medium
1836,Low,High,High,High,Low,Medium,Medium,High,Low,High,Low,Low,High
1837,Low,High,High,High,Low,Medium,Low,Low,Low,Low,High,Low,Medium
1838,Low,High,High,High,Low,Medium,Medium,High,Low,High,Low,High,High
1839,Low,High,High,High,Low,Medium,Low,Low,Low,Medium,Low,High,Medium
1840,Low,High,High,High,Low,Low,High,High,Low,Medium,Low,High,High
1841,Low,High,High,High,High,Low,Low,Low,Low,Medium,Low,High,Medium
1842,Low,High,High,High,Low,Low,High,High,Low,High,Low,High,High
1843,Low,High,High,High,Low,Low,Low,Low,High,Low,Low,High,Medium
1844,Low,High,High,High,Low,Medium,High,High,Low,High,Low,High,High
1845,Low,High,High,High,Low,Medium,Low,Low,High,Low,Low,High,Medium
1846,High,Low,High,High,High,Low,Medium,High,Low,High,Low,Low,Medium
1847,High,Low,High,High,High,Low,Low,Low,Low,Low,High,Low,Low
1848,High,Low,High,High,Low,Medium,Medium,High,Low,High,Low,High,High
1849,High,Low,High,High,Low,Medium,Low,Low,Low,Medium,Low,High,Medium
1850,High,Low,High,High,Low,Medium,High,High,Low,Medium,Low,High,High
1851,High,Low,High,High,Low,Medium,Low,Low,Low,Medium,Low,High,Medium
1852,High,Low,High,High,Low,Medium,High,High,Low,High,Low,High,High
1853,High,Low,High,High,Low,Medium,Low,Low,High,Low,Low,High,Medium
1854,High,Low,High,High,Low,Medium,High,High,Low,High,Low,High,High
1855,High,Low,High,High,Low,Medium,Low,Low,High,Low,Low,High,Medium
1856,High,Low,High,High,High,Low,Medium,High,Low,High,Low,Low,Medium
1857,High,Low,High,High,High,Low,Low,Low,Low,Low,High,Low,Low
1858,High,Low,High,High,Low,Medium,Medium,High,Low,High,Low,High,High
1859,High,Low,High,High,Low,Medium,Low,Low,Low,Medium,Low,High,Medium
1860,High,Low,High,High,Low,Medium,High,High,Low,Medium,Low,High,High
1861,High,Low,High,High,Low,Medium,Low,Low,Low,Medium,Low,High,Medium
1862,High,Low,High,High,Low,Medium,High,High,Low,High,Low,High,High
1863,High,Low,High,High,Low,Medium,Low,Low,High,Low,Low,High,Medium
1864,High,Low,High,High,Low,Medium,High,High,Low,High,Low,High,High
1865,High,Low,High,High,Low,Medium,Low,Low,High,Low,Low,High,Medium
1866,High,Low,High,High,High,Low,Medium,High,Low,High,Low,Low,Medium
1867,High,Low,High,High,High,Low,Low,Low,Low,Low,High,Low,Low
1868,High,Low,High,High,Low,High,Medium,High,Low,High,Low,High,High
1869,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1870,High,Low,High,High,Low,High,High,High,Low,Medium,Low,High,High
1871,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1872,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
1873,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
1874,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
1875,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
1876,High,Low,High,High,High,Low,Medium,High,Low,High,Low,Low,Medium
1877,High,Low,High,High,High,Low,Low,Low,Low,Low,High,Low,Low
1878,High,Low,High,High,Low,High,Medium,High,Low,High,Low,High,High
1879,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1880,High,Low,High,High,Low,High,High,High,Low,Medium,Low,High,High
1881,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1882,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
1883,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
1884,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
1885,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
1886,Low,High,High,High,Low,High,Medium,High,Low,High,Low,Low,High
1887,Low,High,High,High,Low,High,Low,Low,Low,Low,High,Low,Medium
1888,Low,High,High,High,Low,Medium,Medium,High,Low,High,Low,High,High
1889,Low,High,High,High,Low,Medium,Low,Low,Low,Medium,Low,High,High
1890,Low,High,High,High,Low,Medium,High,High,Low,Medium,Low,High,High
1891,Low,High,High,High,Low,Medium,Low,Low,Low,Medium,Low,High,Medium
1892,Low,High,High,High,Low,Medium,High,High,Low,High,Low,High,High
1893,Low,High,High,High,Low,Medium,Low,Low,High,Low,Low,High,Medium
1894,Low,High,High,High,Low,Low,High,High,Low,High,Low,High,High
1895,Low,High,High,High,Low,Low,Low,Low,High,Low,Low,High,Medium
1896,High,Low,High,High,High,Low,Medium,High,Low,High,Low,Low,Medium
1897,High,Low,High,High,High,Low,Low,Low,Low,Low,High,Low,Low
1898,High,Low,High,High,Low,High,Medium,High,Low,High,Low,High,High
1899,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1900,High,Low,High,High,Low,High,High,High,Low,Medium,Low,High,High
1901,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1902,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
1903,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
1904,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
1905,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
1906,Low,High,High,High,Low,High,Medium,High,Low,High,Low,Low,High
1907,Low,High,High,High,Low,High,Low,Low,Low,Low,High,Low,Medium
1908,Low,High,High,High,Low,Medium,Medium,High,Low,High,Low,High,High
1909,Low,High,High,High,Low,Medium,Low,Low,Low,Medium,Low,High,High
1910,Low,High,High,High,Low,Low,Low,Low,Low,Medium,Low,High,Medium
1911,Low,High,High,High,Low,Medium,High,High,Low,High,Low,High,High
1912,Low,High,High,High,Low,Medium,Low,Low,High,Low,Low,High,Medium
1913,Low,High,High,High,Low,Medium,High,High,Low,High,Low,High,High
1914,Low,High,High,High,Low,Medium,Low,Low,High,Low,Low,High,Medium
1915,High,Low,High,High,High,Low,Medium,High,Low,High,Low,Low,Medium
1916,High,Low,High,High,High,Low,Low,Low,Low,Low,High,Low,Low
1917,High,Low,High,High,Low,High,Medium,High,Low,High,Low,High,High
1918,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1919,High,Low,High,High,Low,High,High,High,Low,Medium,Low,High,High
1920,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1921,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
1922,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
1923,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
1924,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
1925,High,Low,High,High,High,Low,Medium,High,Low,High,Low,Low,Medium
1926,High,Low,High,High,High,Low,Low,Low,Low,Low,High,Low,Low
1927,High,Low,High,High,Low,High,Medium,High,Low,High,Low,High,High
1928,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1929,High,Low,High,High,Low,High,High,High,Low,Medium,Low,High,High
1930,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1931,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
1932,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
1933,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
1934,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
1935,Low,High,High,High,Low,High,Medium,High,Low,High,Low,Low,High
1936,Low,High,High,High,Low,High,Low,Low,Low,Low,High,Low,Medium
1937,Low,High,High,High,Low,Medium,Medium,High,Low,High,Low,High,High
1938,Low,High,High,High,Low,Medium,Low,Low,Low,Medium,Low,High,High
1939,Low,High,High,High,Low,Medium,High,High,Low,Medium,Low,High,High
1940,Low,High,High,High,Low,Medium,Low,Low,Low,Medium,Low,High,Medium
1941,Low,High,High,High,Low,Medium,High,High,Low,High,Low,High,High
1942,Low,High,High,High,Low,Medium,Low,Low,High,Low,Low,High,Medium
1943,Low,High,High,High,Low,Low,High,High,Low,High,Low,High,High
1944,Low,High,High,High,Low,Low,Low,Low,High,Low,Low,High,Medium
1945,High,Low,High,High,High,Low,Medium,High,Low,High,Low,Low,Medium
1946,High,Low,High,High,High,Low,Low,Low,Low,Low,High,Low,Low
1947,High,Low,High,High,Low,High,Medium,High,Low,High,Low,High,High
1948,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1949,High,Low,High,High,Low,High,High,High,Low,Medium,Low,High,High
1950,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1951,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
1952,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
1953,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
1954,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
1955,Low,High,High,High,Low,High,Medium,High,Low,High,Low,Low,High
1956,Low,High,High,High,Low,High,Low,Low,Low,Low,High,Low,Medium
1957,Low,High,High,High,Low,Medium,Medium,High,Low,High,Low,High,High
1958,Low,High,High,High,Low,Medium,Low,Low,Low,Medium,Low,High,High
1959,Low,High,High,High,Low,Medium,High,High,Low,Medium,Low,High,High
1960,Low,High,High,High,Low,Medium,Low,Low,Low,Medium,Low,High,High
1961,Low,High,High,High,Low,Medium,High,High,Low,High,Low,High,High
1962,Low,High,High,High,Low,Medium,Low,Low,High,Low,Low,High,Medium
1963,Low,High,High,High,High,Low,High,High,Low,High,Low,High,High
1964,Low,High,High,High,High,Low,Low,Low,High,Low,Low,High,Medium
1965,Low,High,High,High,Low,High,Medium,High,Low,High,Low,Low,High
1966,Low,High,High,High,Low,High,Low,Low,Low,Low,High,Low,Medium
1967,Low,High,High,High,Low,Low,Medium,High,Low,High,Low,High,High
1968,Low,High,High,High,High,Low,Low,Low,Low,Medium,Low,High,High
1969,Low,High,High,High,Low,Medium,High,High,Low,Medium,Low,High,High
1970,Low,High,High,High,Low,Medium,Low,Low,Low,Medium,Low,High,High
1971,Low,High,High,High,Low,Medium,High,High,Low,High,Low,High,High
1972,Low,High,High,High,Low,Medium,Low,Low,High,Low,Low,High,Medium
1973,Low,High,High,High,Low,Medium,High,High,Low,High,Low,High,High
1974,Low,High,High,High,Low,Medium,Low,Low,High,Low,Low,High,Medium
1975,High,Low,High,High,High,Low,Medium,High,Low,High,Low,Low,Medium
1976,High,Low,High,High,High,Low,Low,Low,Low,Low,High,Low,Low
1977,High,Low,High,High,Low,Medium,Medium,High,Low,High,Low,High,High
1978,High,Low,High,High,Low,Medium,Low,Low,Low,Medium,Low,High,Medium
1979,High,Low,High,High,Low,Medium,High,High,Low,Medium,Low,High,High
1980,High,Low,High,High,Low,Medium,Low,Low,Low,Medium,Low,High,Medium
1981,High,Low,High,High,Low,Medium,High,High,Low,High,Low,High,High
1982,High,Low,High,High,Low,Medium,Low,Low,High,Low,Low,High,Medium
1983,High,Low,High,High,Low,Medium,High,High,Low,High,Low,High,High
1984,High,Low,High,High,Low,Medium,Low,Low,High,Low,Low,High,Medium
1985,Low,High,High,High,Low,Medium,Medium,High,Low,High,Low,Low,High
1986,Low,High,High,High,Low,Medium,Low,Low,Low,Low,High,Low,Medium
1987,Low,High,High,High,Low,Low,Medium,High,Low,High,Low,High,High
1988,Low,High,High,High,Low,Medium,High,High,Low,Medium,Low,High,High
1989,Low,High,High,High,Low,Medium,Low,Low,Low,Medium,Low,High,High
1990,Low,High,High,High,Low,Medium,High,High,Low,High,Low,High,High
1991,Low,High,High,High,Low,Medium,Low,Low,High,Low,Low,High,Medium
1992,Low,High,High,High,Low,Medium,High,High,Low,High,Low,High,High
1993,Low,High,High,High,Low,Medium,Low,Low,High,Low,Low,High,Medium
1994,Low,High,High,High,Low,Medium,Medium,High,Low,High,Low,Low,High
1995,Low,High,High,High,Low,Medium,Low,Low,Low,Low,High,Low,Medium
1996,Low,High,High,High,Low,Medium,Medium,High,Low,High,Low,High,High
1997,Low,High,High,High,Low,Medium,Low,Low,Low,Medium,Low,High,High
1998,Low,High,High,High,Low,Low,High,High,Low,Medium,Low,High,High
1999,Low,High,High,High,Low,Low,Low,Low,Low,Medium,Low,High,High
2000,Low,High,High,High,High,Low,High,High,Low,High,Low,High,High
2001,Low,High,High,High,High,Low,Low,Low,High,Low,Low,High,Medium
2002,Low,High,High,High,Low,Medium,High,High,Low,High,Low,High,High
2003,Low,High,High,High,Low,Medium,Low,Low,High,Low,Low,High,Medium
2004,Low,High,High,High,Low,High,Medium,High,Low,High,Low,Low,High
2005,Low,High,High,High,Low,High,Low,Low,Low,Low,High,Low,Medium
2006,Low,High,High,High,Low,Medium,Medium,High,Low,High,Low,High,High
2007,Low,High,High,High,Low,Medium,Low,Low,Low,Medium,Low,High,High
2008,Low,High,High,High,Low,Medium,High,High,Low,Medium,Low,High,High
2009,Low,High,High,High,Low,Medium,Low,Low,Low,Medium,Low,High,High
2010,Low,High,High,High,Low,Medium,High,High,Low,High,Low,High,High
2011,Low,High,High,High,Low,Medium,Low,Low,High,Low,Low,High,Medium
2012,Low,High,High,High,Low,Low,High,High,Low,High,Low,High,High
2013,Low,High,High,High,Low,Low,Low,Low,High,Low,Low,High,Medium
2014,High,Low,High,High,High,Low,Medium,High,Low,High,Low,Low,Medium
2015,High,Low,High,High,High,Low,Low,Low,Low,Low,High,Low,Low
2016,High,Low,High,High,Low,High,Medium,High,Low,High,Low,High,High
2017,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
2018,High,Low,High,High,Low,High,High,High,Low,Medium,Low,High,High
2019,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
2020,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
2021,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
2022,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
2023,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
2024,High,Low,High,High,High,Low,Medium,High,Low,High,Low,Low,Medium
2025,High,Low,High,High,High,Low,Low,Low,Low,Low,High,Low,Low
2026,High,Low,High,High,Low,High,Medium,High,Low,High,Low,High,High
2027,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
2028,High,Low,High,High,Low,High,High,High,Low,Medium,Low,High,High
2029,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
2030,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
2031,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
2032,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
2033,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
2034,High,Low,High,High,High,Low,Medium,High,Low,High,Low,Low,Medium
2035,High,Low,High,High,High,Low,Low,Low,Low,Low,High,Low,Low
2036,High,Low,High,High,Low,High,Medium,High,Low,High,Low,High,High
2037,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
2038,High,Low,High,High,Low,High,High,High,Low,Medium,Low,High,High
2039,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
2040,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
2041,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
2042,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
2043,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
2044,Low,High,High,High,Low,High,Medium,High,Low,High,Low,Low,High
2045,Low,High,High,High,Low,High,Low,Low,Low,Low,High,Low,Medium
2046,Low,High,High,High,Low,Medium,Medium,High,Low,High,Low,High,High
2047,Low,High,High,High,Low,Medium,Low,Low,Low,Medium,Low,High,High
2048,Low,High,High,High,Low,Low,High,High,Low,Medium,Low,High,High
2049,Low,High,High,High,High,Low,Low,Low,Low,Medium,Low,High,High
2050,Low,High,High,High,Low,Medium,High,High,Low,High,Low,High,High
2051,Low,High,High,High,Low,Medium,Low,Low,High,Low,Low,High,Medium
2052,Low,High,High,High,Low,Medium,High,High,Low,High,Low,High,High
2053,Low,High,High,High,Low,Medium,Low,Low,High,Low,Low,High,Medium
2054,Low,High,High,High,Low,High,Medium,High,Low,High,Low,Low,High
2055,Low,High,High,High,Low,High,Low,Low,Low,Low,High,Low,Medium
2056,Low,High,High,High,Low,Medium,Medium,High,Low,High,Low,High,High
2057,Low,High,High,High,Low,Medium,Low,Low,Low,Medium,Low,High,High
2058,Low,High,High,High,Low,Medium,High,High,Low,Medium,Low,High,High
2059,Low,High,High,High,Low,Medium,Low,Low,Low,Medium,Low,High,High
2060,Low,High,High,High,Low,Medium,High,High,Low,High,Low,High,High
2061,Low,High,High,High,Low,Medium,Low,Low,High,Low,Low,High,Medium
2062,Low,High,High,High,Low,Low,High,High,Low,High,Low,High,High
2063,Low,High,High,High,Low,Low,Low,Low,High,Low,Low,High,Medium
